timestamp,action,model,object_id,reference_id,field,old_value,new_value,reason,metadata
2026-02-04T16:20:08.222687,ANOMALY_STATE_MISMATCH,Barcode,44460,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 7494
2026-02-04T16:20:08.231525,ANOMALY_STATE_MISMATCH,Barcode,44459,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 7493
2026-02-04T16:20:08.240210,ANOMALY_STATE_MISMATCH,Barcode,44458,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 7492
2026-02-04T16:20:08.248928,ANOMALY_STATE_MISMATCH,Barcode,44457,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 7491
2026-02-04T16:20:08.257812,ANOMALY_STATE_MISMATCH,Barcode,44456,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 7490
2026-02-04T16:20:08.266863,ANOMALY_STATE_MISMATCH,Barcode,44455,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 7499
2026-02-04T16:20:08.275774,ANOMALY_STATE_MISMATCH,Barcode,44454,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 7498
2026-02-04T16:20:08.284705,ANOMALY_STATE_MISMATCH,Barcode,44453,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 7497
2026-02-04T16:20:08.293691,ANOMALY_STATE_MISMATCH,Barcode,44452,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 7496
2026-02-04T16:20:08.302849,ANOMALY_STATE_MISMATCH,Barcode,44451,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 7495
2026-02-04T16:20:08.816107,ANOMALY_STATE_MISMATCH,Barcode,44393,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 8685
2026-02-04T16:20:08.843070,ANOMALY_STATE_MISMATCH,Barcode,44390,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 7992
2026-02-04T16:20:08.851955,ANOMALY_STATE_MISMATCH,Barcode,44389,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 7991
2026-02-04T16:20:08.860902,ANOMALY_STATE_MISMATCH,Barcode,44388,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 7994
2026-02-04T16:20:08.869694,ANOMALY_STATE_MISMATCH,Barcode,44387,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 7993
2026-02-04T16:20:08.878875,ANOMALY_STATE_MISMATCH,Barcode,44386,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 7995
2026-02-04T16:20:08.887871,ANOMALY_STATE_MISMATCH,Barcode,44385,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 8000
2026-02-04T16:20:08.896976,ANOMALY_STATE_MISMATCH,Barcode,44384,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 7999
2026-02-04T16:20:08.905931,ANOMALY_STATE_MISMATCH,Barcode,44383,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 7998
2026-02-04T16:20:08.915060,ANOMALY_STATE_MISMATCH,Barcode,44382,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 7997
2026-02-04T16:20:08.923997,ANOMALY_STATE_MISMATCH,Barcode,44381,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 7996
2026-02-04T16:20:08.932941,ANOMALY_STATE_MISMATCH,Barcode,44380,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 7990
2026-02-04T16:20:08.941836,ANOMALY_STATE_MISMATCH,Barcode,44379,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 7989
2026-02-04T16:20:08.950849,ANOMALY_STATE_MISMATCH,Barcode,44378,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 7988
2026-02-04T16:20:08.959686,ANOMALY_STATE_MISMATCH,Barcode,44377,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 7987
2026-02-04T16:20:08.968516,ANOMALY_STATE_MISMATCH,Barcode,44376,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 7986
2026-02-04T16:20:08.977370,ANOMALY_STATE_MISMATCH,Barcode,44375,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 7985
2026-02-04T16:20:08.986143,ANOMALY_STATE_MISMATCH,Barcode,44374,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 7984
2026-02-04T16:20:08.995553,ANOMALY_STATE_MISMATCH,Barcode,44373,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 7983
2026-02-04T16:20:09.004702,ANOMALY_STATE_MISMATCH,Barcode,44372,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 7982
2026-02-04T16:20:09.014187,ANOMALY_STATE_MISMATCH,Barcode,44371,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 7981
2026-02-04T16:20:20.917626,ANOMALY_STATE_MISMATCH,Barcode,42996,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 5360
2026-02-04T16:20:20.952683,ANOMALY_STATE_MISMATCH,Barcode,42992,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 5361
2026-02-04T16:20:21.188052,ANOMALY_STATE_MISMATCH,Barcode,42965,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 7578
2026-02-04T16:20:21.368048,ANOMALY_STATE_MISMATCH,Barcode,42944,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 7567
2026-02-04T16:20:21.376858,ANOMALY_STATE_MISMATCH,Barcode,42943,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 7525
2026-02-04T16:20:21.472090,ANOMALY_STATE_MISMATCH,Barcode,42932,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 11734
2026-02-04T16:20:21.489436,ANOMALY_STATE_MISMATCH,Barcode,42930,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 8380
2026-02-04T16:20:23.237702,ANOMALY_STATE_MISMATCH,Barcode,42729,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 9490
2026-02-04T16:20:23.263264,ANOMALY_STATE_MISMATCH,Barcode,42726,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 11971
2026-02-04T16:20:23.382849,ANOMALY_STATE_MISMATCH,Barcode,42712,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 9491
2026-02-04T16:20:23.408641,ANOMALY_STATE_MISMATCH,Barcode,42709,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 9493
2026-02-04T16:20:23.426628,ANOMALY_STATE_MISMATCH,Barcode,42707,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 9494
2026-02-04T16:20:23.910191,ANOMALY_STATE_MISMATCH,Barcode,42651,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 8374
2026-02-04T16:20:24.074822,ANOMALY_STATE_MISMATCH,Barcode,42632,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 8373
2026-02-04T16:20:24.083805,ANOMALY_STATE_MISMATCH,Barcode,42631,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 8371
2026-02-04T16:20:24.455216,ANOMALY_STATE_MISMATCH,Barcode,42588,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 8378
2026-02-04T16:20:24.472375,ANOMALY_STATE_MISMATCH,Barcode,42586,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 8376
2026-02-04T16:20:24.481417,ANOMALY_STATE_MISMATCH,Barcode,42585,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 8375
2026-02-04T16:20:24.713907,ANOMALY_STATE_MISMATCH,Barcode,42558,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 11817
2026-02-04T16:20:24.722798,ANOMALY_STATE_MISMATCH,Barcode,42557,NONE,tag,new,returned,State mismatch: Tag is new but last action was replacement_return,Last Log ID: 11672
2026-02-04T16:20:24.740084,ANOMALY_STATE_MISMATCH,Barcode,42555,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 8379
2026-02-04T16:20:24.748816,ANOMALY_STATE_MISMATCH,Barcode,42554,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 5622
2026-02-04T16:20:24.783678,ANOMALY_STATE_MISMATCH,Barcode,42550,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 8372
2026-02-04T16:20:24.809431,ANOMALY_STATE_MISMATCH,Barcode,42547,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 8377
2026-02-04T16:20:24.877971,ANOMALY_STATE_MISMATCH,Barcode,42539,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 11860
2026-02-04T16:20:24.886978,ANOMALY_STATE_MISMATCH,Barcode,42538,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 5893
2026-02-04T16:20:24.895746,ANOMALY_STATE_MISMATCH,Barcode,42537,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 11125
2026-02-04T16:20:24.912993,ANOMALY_STATE_MISMATCH,Barcode,42535,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 12409
2026-02-04T16:20:24.930191,ANOMALY_STATE_MISMATCH,Barcode,42533,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 9647
2026-02-04T16:20:24.956033,ANOMALY_STATE_MISMATCH,Barcode,42530,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 12291
2026-02-04T16:20:24.973735,ANOMALY_STATE_MISMATCH,Barcode,42528,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 9648
2026-02-04T16:20:25.014308,ANOMALY_STATE_MISMATCH,Barcode,42524,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 7258
2026-02-04T16:20:25.035294,ANOMALY_STATE_MISMATCH,Barcode,42522,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 7309
2026-02-04T16:20:25.062160,ANOMALY_STATE_MISMATCH,Barcode,42519,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 6425
2026-02-04T16:20:25.116426,ANOMALY_STATE_MISMATCH,Barcode,42513,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 5562
2026-02-04T16:20:25.152056,ANOMALY_STATE_MISMATCH,Barcode,42509,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 7165
2026-02-04T16:20:25.161087,ANOMALY_STATE_MISMATCH,Barcode,42508,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 5626
2026-02-04T16:20:25.179365,ANOMALY_STATE_MISMATCH,Barcode,42506,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 11213
2026-02-04T16:20:25.197086,ANOMALY_STATE_MISMATCH,Barcode,42504,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 11895
2026-02-04T16:20:25.205892,ANOMALY_STATE_MISMATCH,Barcode,42503,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 11901
2026-02-04T16:20:25.214828,ANOMALY_STATE_MISMATCH,Barcode,42502,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 11902
2026-02-04T16:20:25.249236,ANOMALY_STATE_MISMATCH,Barcode,42498,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 5325
2026-02-04T16:20:25.258115,ANOMALY_STATE_MISMATCH,Barcode,42497,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 12410
2026-02-04T16:20:25.293158,ANOMALY_STATE_MISMATCH,Barcode,42493,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 10877
2026-02-04T16:20:25.319328,ANOMALY_STATE_MISMATCH,Barcode,42490,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 6430
2026-02-04T16:20:25.328224,ANOMALY_STATE_MISMATCH,Barcode,42489,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 9107
2026-02-04T16:20:25.501804,ANOMALY_STATE_MISMATCH,Barcode,42469,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 10880
2026-02-04T16:20:25.510842,ANOMALY_STATE_MISMATCH,Barcode,42468,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 8371
2026-02-04T16:20:25.519678,ANOMALY_STATE_MISMATCH,Barcode,42467,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 8378
2026-02-04T16:20:25.537027,ANOMALY_STATE_MISMATCH,Barcode,42465,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 8376
2026-02-04T16:20:25.545822,ANOMALY_STATE_MISMATCH,Barcode,42464,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 8375
2026-02-04T16:20:25.554655,ANOMALY_STATE_MISMATCH,Barcode,42463,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 5626
2026-02-04T16:20:25.563342,ANOMALY_STATE_MISMATCH,Barcode,42462,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 6012
2026-02-04T16:20:25.572064,ANOMALY_STATE_MISMATCH,Barcode,42461,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 11213
2026-02-04T16:20:25.580821,ANOMALY_STATE_MISMATCH,Barcode,42460,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 5595
2026-02-04T16:20:25.589662,ANOMALY_STATE_MISMATCH,Barcode,42459,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 12409
2026-02-04T16:20:25.598757,ANOMALY_STATE_MISMATCH,Barcode,42458,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 11901
2026-02-04T16:20:25.608279,ANOMALY_STATE_MISMATCH,Barcode,42457,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 11902
2026-02-04T16:20:25.617469,ANOMALY_STATE_MISMATCH,Barcode,42456,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 6395
2026-02-04T16:20:25.627152,ANOMALY_STATE_MISMATCH,Barcode,42455,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 8372
2026-02-04T16:20:25.702877,ANOMALY_STATE_MISMATCH,Barcode,42448,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 10877
2026-02-04T16:20:25.713159,ANOMALY_STATE_MISMATCH,Barcode,42447,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 11681
2026-02-04T16:20:25.722051,ANOMALY_STATE_MISMATCH,Barcode,42446,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 11817
2026-02-04T16:20:25.731006,ANOMALY_STATE_MISMATCH,Barcode,42445,NONE,tag,new,returned,State mismatch: Tag is new but last action was replacement_return,Last Log ID: 11672
2026-02-04T16:20:25.739745,ANOMALY_STATE_MISMATCH,Barcode,42444,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 11860
2026-02-04T16:20:25.748470,ANOMALY_STATE_MISMATCH,Barcode,42443,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 8379
2026-02-04T16:20:25.757375,ANOMALY_STATE_MISMATCH,Barcode,42442,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 11125
2026-02-04T16:20:37.776087,ANOMALY_STATE_MISMATCH,Barcode,41071,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 4830
2026-02-04T16:20:37.784923,ANOMALY_STATE_MISMATCH,Barcode,41070,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 4831
2026-02-04T16:20:37.810685,ANOMALY_STATE_MISMATCH,Barcode,41067,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 5345
2026-02-04T16:20:37.827827,ANOMALY_STATE_MISMATCH,Barcode,41065,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 5344
2026-02-04T16:20:37.836510,ANOMALY_STATE_MISMATCH,Barcode,41064,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 5343
2026-02-04T16:20:37.879184,ANOMALY_STATE_MISMATCH,Barcode,41059,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 5341
2026-02-04T16:20:37.896173,ANOMALY_STATE_MISMATCH,Barcode,41057,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 7566
2026-02-04T16:20:37.904822,ANOMALY_STATE_MISMATCH,Barcode,41056,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 5342
2026-02-04T16:20:37.913431,ANOMALY_STATE_MISMATCH,Barcode,41055,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 8352
2026-02-04T16:20:37.922127,ANOMALY_STATE_MISMATCH,Barcode,41054,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 8353
2026-02-04T16:20:38.074885,ANOMALY_STATE_MISMATCH,Barcode,41037,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 8682
2026-02-04T16:20:38.523867,ANOMALY_STATE_MISMATCH,Barcode,40985,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 6393
2026-02-04T16:20:38.559623,ANOMALY_STATE_MISMATCH,Barcode,40981,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 6018
2026-02-04T16:20:38.568488,ANOMALY_STATE_MISMATCH,Barcode,40980,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 7580
2026-02-04T16:20:40.845247,ANOMALY_STATE_MISMATCH,Barcode,40721,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 6468
2026-02-04T16:20:40.888187,ANOMALY_STATE_MISMATCH,Barcode,40716,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 8596
2026-02-04T16:20:41.043585,ANOMALY_STATE_MISMATCH,Barcode,40698,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 8713
2026-02-04T16:20:41.060941,ANOMALY_STATE_MISMATCH,Barcode,40696,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 7589
2026-02-04T16:20:41.078488,ANOMALY_STATE_MISMATCH,Barcode,40694,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 11642
2026-02-04T16:20:41.121604,ANOMALY_STATE_MISMATCH,Barcode,40689,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 11639
2026-02-04T16:20:41.266609,ANOMALY_STATE_MISMATCH,Barcode,40672,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 4856
2026-02-04T16:20:41.275342,ANOMALY_STATE_MISMATCH,Barcode,40671,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 11385
2026-02-04T16:20:41.292497,ANOMALY_STATE_MISMATCH,Barcode,40669,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 11805
2026-02-04T16:20:41.301185,ANOMALY_STATE_MISMATCH,Barcode,40668,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 5201
2026-02-04T16:20:41.318621,ANOMALY_STATE_MISMATCH,Barcode,40666,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 9463
2026-02-04T16:20:41.327420,ANOMALY_STATE_MISMATCH,Barcode,40665,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 11909
2026-02-04T16:20:41.353180,ANOMALY_STATE_MISMATCH,Barcode,40622,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 7588
2026-02-04T16:20:41.361872,ANOMALY_STATE_MISMATCH,Barcode,40621,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 8711
2026-02-04T16:20:41.370873,ANOMALY_STATE_MISMATCH,Barcode,40620,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 9535
2026-02-04T16:20:41.431157,ANOMALY_STATE_MISMATCH,Barcode,40613,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 11286
2026-02-04T16:20:41.440049,ANOMALY_STATE_MISMATCH,Barcode,40612,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 4828
2026-02-04T16:20:41.448941,ANOMALY_STATE_MISMATCH,Barcode,40611,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 8357
2026-02-04T16:20:41.457662,ANOMALY_STATE_MISMATCH,Barcode,40610,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 8354
2026-02-04T16:20:41.475637,ANOMALY_STATE_MISMATCH,Barcode,40608,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 8356
2026-02-04T16:20:41.484541,ANOMALY_STATE_MISMATCH,Barcode,40607,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 12408
2026-02-04T16:20:41.501873,ANOMALY_STATE_MISMATCH,Barcode,40605,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 8351
2026-02-04T16:20:41.510690,ANOMALY_STATE_MISMATCH,Barcode,40604,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 8355
2026-02-04T16:20:41.519446,ANOMALY_STATE_MISMATCH,Barcode,40603,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 5362
2026-02-04T16:20:41.528327,ANOMALY_STATE_MISMATCH,Barcode,40602,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 5326
2026-02-04T16:20:41.589374,ANOMALY_STATE_MISMATCH,Barcode,40595,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 8682
2026-02-04T16:20:41.599052,ANOMALY_STATE_MISMATCH,Barcode,40594,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 7563
2026-02-04T16:20:41.618110,ANOMALY_STATE_MISMATCH,Barcode,40592,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 6393
2026-02-04T16:20:41.628029,ANOMALY_STATE_MISMATCH,Barcode,40591,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 8713
2026-02-04T16:20:41.638800,ANOMALY_STATE_MISMATCH,Barcode,40590,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 8712
2026-02-04T16:20:41.647565,ANOMALY_STATE_MISMATCH,Barcode,40589,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 7589
2026-02-04T16:20:41.656394,ANOMALY_STATE_MISMATCH,Barcode,40588,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 6018
2026-02-04T16:20:41.665284,ANOMALY_STATE_MISMATCH,Barcode,40587,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 11642
2026-02-04T16:20:41.692890,ANOMALY_STATE_MISMATCH,Barcode,40584,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 12418
2026-02-04T16:20:41.719277,ANOMALY_STATE_MISMATCH,Barcode,40581,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 4609
2026-02-04T16:20:41.729402,ANOMALY_STATE_MISMATCH,Barcode,40580,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 12235
2026-02-04T16:20:41.738246,ANOMALY_STATE_MISMATCH,Barcode,40579,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 11701
2026-02-04T16:20:41.748148,ANOMALY_STATE_MISMATCH,Barcode,40578,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 7867
2026-02-04T16:20:41.757153,ANOMALY_STATE_MISMATCH,Barcode,40577,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 6434
2026-02-04T16:20:41.802902,ANOMALY_STATE_MISMATCH,Barcode,40572,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 11256
2026-02-04T16:20:41.822985,ANOMALY_STATE_MISMATCH,Barcode,40570,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 11699
2026-02-04T16:20:41.831879,ANOMALY_STATE_MISMATCH,Barcode,40569,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 11639
2026-02-04T16:20:41.840701,ANOMALY_STATE_MISMATCH,Barcode,40568,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 4609
2026-02-04T16:20:41.849505,ANOMALY_STATE_MISMATCH,Barcode,40567,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 12235
2026-02-04T16:20:41.858266,ANOMALY_STATE_MISMATCH,Barcode,40566,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 11701
2026-02-04T16:20:41.867439,ANOMALY_STATE_MISMATCH,Barcode,40565,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 8507
2026-02-04T16:20:41.876374,ANOMALY_STATE_MISMATCH,Barcode,40564,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 9499
2026-02-04T16:20:41.893519,ANOMALY_STATE_MISMATCH,Barcode,40562,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 11286
2026-02-04T16:20:41.902084,ANOMALY_STATE_MISMATCH,Barcode,40561,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 11909
2026-02-04T16:20:50.804781,ANOMALY_STATE_MISMATCH,Barcode,39580,NONE,tag,new,sold,State mismatch: Tag is new but last action was invoice_create,Last Log ID: 12056
